Official_name,Old_name,SKY,NGVS_ra,NGVS_dec,x_g_gal,y_g_gal,Nuc_Flag,Index,Size,AxisRatio,PA,principleg_mag_cg
NGVSJ12:19:11.00+06:47:54.0,NGVSJ12:19:11.00+06:47:54.0,0.478,184.7958201,6.7983455999999975,501.13,501.47,1,1754,55.977,0.519,8.398,-100.0
NGVSJ12:23:03.25+05:47:09.5,NGVSJ12:23:03.25+05:47:09.5,0.309,185.7635281,5.7859752,501.13,501.32099999999997,1,1755,43.895,0.75,-64.29899999999999,-100.0
NGVSJ12:27:59.16+10:36:19.3,NGVSJ12:27:59.16+10:36:19.3,-5.797999999999999,186.99648290000002,10.6053705,501.13,501.51199999999994,1,1756,15.125,0.747,-17.982,-100.0
NGVSJ12:16:46.66+07:04:01.7,NGVSJ12:16:46.66+07:04:01.7,-0.059000000000000004,184.1944331,7.0671307,501.131,501.374,0,1757,18.168000000000006,0.773,-5.9929999999999986,-100.0
NGVSJ12:32:06.03+14:47:12.6,NGVSJ12:32:06.03+14:47:12.6,0.115,188.025122,14.7868413,501.135,501.514,0,1758,13.664,0.746,-67.46600000000001,-100.0
NGVSJ12:35:28.24+11:18:22.5,NGVSJ12:35:28.24+11:18:22.5,0.672,188.86765780000002,11.306255199999999,501.135,502.005,0,1759,13.702,0.6829999999999999,86.366,-100.0
NGVSJ12:38:06.46+12:17:51.7,NGVSJ12:38:06.46+12:17:51.7,0.011000000000000001,189.52692280000002,12.2976881,501.135,501.524,0,1760,29.930000000000003,0.701,21.398000000000003,-100.0
NGVSJ12:45:35.36+11:33:07.4,NGVSJ12:45:35.36+11:33:07.4,-0.043,191.39731909999998,11.552047300000002,501.13599999999997,501.599,1,1761,51.981,0.629,16.654,-100.0
NGVSJ12:20:08.81+05:52:39.2,NGVSJ12:20:08.81+05:52:39.2,1.196,185.0367225,5.8775654,501.13699999999994,501.841,0,1762,20.38,0.967,86.45299999999997,-100.0
NGVSJ12:22:43.59+05:27:22.9,NGVSJ12:22:43.59+05:27:22.9,1.473,185.6816109,5.4563474,501.13699999999994,501.708,1,1763,26.041,0.593,-36.614,-100.0
NGVSJ12:19:16.78+07:06:28.3,NGVSJ12:19:16.78+07:06:28.3,0.626,184.81993590000002,7.1078727,501.13800000000003,501.25300000000004,0,1764,16.896,0.816,-34.701,-100.0
NGVSJ12:36:02.99+12:20:43.0,NGVSJ12:36:02.99+12:20:43.0,0.373,189.012464,12.345275,501.14,500.75,0,1765,18.648,0.657,-31.515,-100.0
NGVSJ12:37:46.05+10:59:06.7,NGVSJ12:37:46.05+10:59:06.7,-0.027999999999999997,189.441885,10.985186099999998,501.14,501.06300000000016,0,1766,53.284,0.4970000000000001,-83.73899999999998,-100.0
NGVSJ12:29:38.03+05:24:28.1,NGVSJ12:29:38.03+05:24:28.1,0.465,187.4084628,5.4078189000000005,501.142,500.99,1,1767,30.531999999999996,0.6920000000000001,32.206,-100.0
NGVSJ12:38:43.86+11:52:30.2,NGVSJ12:38:43.86+11:52:30.2,-0.03,189.6827387,11.875059199999999,501.142,501.825,1,1768,26.115,0.6559999999999999,4.916,-100.0
NGVSJ12:14:19.89+13:27:06.0,NGVSJ12:14:19.89+13:27:06.0,0.157,183.5828776,13.4516535,501.14300000000003,501.006,0,1769,41.773999999999994,0.639,62.13800000000001,-100.0
NGVSJ12:42:07.79+08:33:33.6,NGVSJ12:42:07.79+08:33:33.6,0.156,190.53247230000002,8.5593275,501.14300000000003,500.467,0,1770,22.931,0.529,-64.584,-100.0
NGVSJ12:19:20.66+06:42:18.4,NGVSJ12:19:20.66+06:42:18.4,0.086,184.8360882,6.705106,501.144,501.654,1,1771,41.028,0.711,73.692,-100.0
NGVSJ12:30:53.49+09:53:56.9,NGVSJ12:30:53.49+09:53:56.9,0.086,187.72289519999998,9.8991515,501.144,501.469,0,1772,12.852,0.937,85.24799999999998,-100.0
NGVSJ12:17:55.31+07:33:24.3,NGVSJ12:17:55.31+07:33:24.3,0.162,184.4804704,7.556740799999999,501.145,500.86300000000006,0,1773,40.756,0.5379999999999999,-72.817,-100.0
NGVSJ12:39:12.23+08:09:20.6,NGVSJ12:39:12.23+08:09:20.6,0.16399999999999998,189.8009658,8.155720200000001,501.145,502.76300000000003,1,1774,48.917,0.495,19.605,-100.0
NGVSJ12:39:13.95+12:52:50.6,NGVSJ12:39:13.95+12:52:50.6,0.183,189.8081231,12.8807208,501.145,502.069,0,1775,37.026,0.355,40.014,-100.0
NGVSJ12:24:47.57+14:34:34.7,NGVSJ12:24:47.57+14:34:34.7,0.125,186.19819740000003,14.5763158,501.14599999999996,501.204,0,1776,66.782,0.763,48.549,-100.0
NGVSJ12:34:48.18+14:48:08.6,NGVSJ12:34:48.18+14:48:08.6,0.024,188.7007389,14.8023921,501.14599999999996,501.32599999999996,0,1777,33.461,0.57,-44.254,-100.0
NGVSJ12:28:19.06+07:42:47.1,NGVSJ12:28:19.06+07:42:47.1,0.389,187.0794271,7.7130923,501.147,500.67400000000004,0,1778,33.603,0.885,19.351,-100.0
NGVSJ12:30:49.64+16:11:16.2,NGVSJ12:30:49.64+16:11:16.2,0.479,187.70683640000001,16.1878333,501.149,502.30800000000005,0,1779,29.299000000000003,0.611,36.38,-100.0
NGVSJ12:28:54.42+14:30:38.5,NGVSJ12:28:54.42+14:30:38.5,0.141,187.22673390000003,14.5106932,501.151,501.356,0,1780,24.195,0.828,0.376,-100.0
NGVSJ12:30:29.39+13:33:23.3,NGVSJ12:30:29.39+13:33:23.3,0.271,187.62245719999999,13.5564824,501.151,502.342,0,1781,15.437999999999999,0.969,22.867,-100.0
NGVSJ12:19:54.24+06:43:33.5,NGVSJ12:19:54.24+06:43:33.5,0.138,184.97601559999998,6.7259828,501.153,501.54400000000004,0,1782,28.891,0.7070000000000001,69.525,-100.0
NGVSJ12:13:00.44+15:18:04.2,NGVSJ12:13:00.44+15:18:04.2,0.161,183.2518187,15.301165099999999,501.154,501.71,0,1783,18.705,0.716,-83.677,-100.0
NGVSJ12:21:12.05+12:29:54.3,NGVSJ12:21:12.05+12:29:54.3,0.145,185.30018930000003,12.4984078,501.154,500.945,0,1784,48.218,0.401,-89.34100000000002,-100.0
NGVSJ12:29:37.98+09:31:15.4,NGVSJ12:29:37.98+09:31:15.4,0.045,187.4082635,9.520930900000002,501.154,501.625,1,1785,80.42699999999998,0.8109999999999999,-71.045,-100.0
NGVSJ12:52:00.97+12:41:12.3,NGVSJ12:52:00.97+12:41:12.3,0.247,193.0040279,12.6867527,501.155,500.95099999999996,0,1786,47.345,0.591,38.433,-100.0
NGVSJ12:34:13.97+11:29:06.5,NGVSJ12:34:13.97+11:29:06.5,0.153,188.55821699999998,11.4851385,501.157,501.339,0,1787,30.976999999999997,0.488,59.363,-100.0
NGVSJ12:21:22.34+06:23:35.7,NGVSJ12:21:22.34+06:23:35.7,0.10300000000000001,185.34309059999998,6.3932482,501.159,501.04900000000004,1,1788,55.212,0.897,-84.68299999999998,-100.0
NGVSJ12:21:44.59+09:14:12.0,NGVSJ12:21:44.59+09:14:12.0,0.182,185.4357885,9.236661300000002,501.16,501.37,0,1789,36.87,0.753,-44.49100000000001,-100.0
NGVSJ12:24:50.67+15:00:38.5,NGVSJ12:24:50.67+15:00:38.5,-0.122,186.2111435,15.0106816,501.161,500.765,0,1790,43.383,0.589,-32.337,-100.0
NGVSJ12:14:37.52+16:17:11.2,NGVSJ12:14:37.52+16:17:11.2,0.133,183.6563515,16.286434699999994,501.162,501.639,0,1791,25.531,0.6829999999999999,84.37899999999998,-100.0
NGVSJ12:37:06.58+14:05:03.7,NGVSJ12:37:06.58+14:05:03.7,0.313,189.277412,14.084351500000002,501.162,501.059,0,1792,22.474,0.596,68.053,-100.0
NGVSJ12:26:04.79+09:10:35.3,NGVSJ12:26:04.79+09:10:35.3,0.23600000000000002,186.5199782,9.176471300000001,501.163,501.228,0,1793,54.36600000000001,0.489,68.703,-100.0
NGVSJ12:21:19.20+16:36:33.4,NGVSJ12:21:19.20+16:36:33.4,0.998,185.32999730000003,16.6092792,501.165,501.57099999999997,1,1794,36.637,0.64,-25.523000000000003,-100.0
NGVSJ12:11:30.43+13:08:24.8,NGVSJ12:11:30.43+13:08:24.8,0.172,182.87678169999998,13.1402188,501.166,501.278,0,1795,36.716,0.522,45.547,-100.0
NGVSJ12:19:58.61+06:20:03.8,NGVSJ12:19:58.61+06:20:03.8,0.218,184.99419880000002,6.3343995,501.167,501.736,1,1796,46.17,0.8420000000000001,-78.44800000000002,-100.0
NGVSJ12:35:41.71+15:08:30.7,NGVSJ12:35:41.71+15:08:30.7,0.182,188.92378359999998,15.141874,501.167,501.903,0,1797,58.61600000000001,0.705,-65.498,-100.0
NGVSJ12:22:59.47+16:58:58.4,NGVSJ12:22:59.47+16:58:58.4,0.456,185.7478048,16.982891100000003,501.168,501.661,1,1798,43.981,0.564,-77.45100000000002,-100.0
NGVSJ12:28:45.10+09:03:14.7,NGVS187.1873+9.0541952_VCC1128,0.087,187.18790790000003,9.0540866,501.16900000000004,501.465,0,1799,93.48128823673024,0.8354,-47.31,16.542
NGVSJ12:34:44.66+13:43:09.5,NGVSJ12:34:44.66+13:43:09.5,0.214,188.6861006,13.719304999999999,501.16900000000004,502.16900000000004,0,1800,39.511,0.8009999999999999,-48.81800000000001,-100.0
NGVSJ12:27:19.46+14:17:25.0,NGVSJ12:27:19.46+14:17:25.0,0.198,186.83109340000001,14.290278099999998,501.17,501.716,0,1801,34.042,0.6920000000000001,-7.148,-100.0
NGVSJ12:26:44.33+08:49:26.0,NGVSJ12:26:44.33+08:49:26.0,0.297,186.6846993,8.823877099999997,501.171,501.83,1,1802,80.813,0.6729999999999999,-35.23900000000001,-100.0
NGVSJ12:22:00.21+11:38:09.7,NGVSJ12:22:00.21+11:38:09.7,0.292,185.5008627,11.6360207,501.17199999999997,501.56800000000004,0,1803,37.411,0.6409999999999999,-69.52199999999999,-100.0
NGVSJ12:22:12.71+11:58:23.3,NGVSJ12:22:12.71+11:58:23.3,0.23399999999999999,185.5529593,11.9731523,501.17199999999997,501.564,0,1804,33.065999999999995,0.757,17.175,-100.0
NGVSJ12:23:58.30+12:43:40.8,NGVSJ12:23:58.30+12:43:40.8,0.184,185.9929351,12.7280111,501.173,501.596,0,1805,46.977,0.541,33.842,-100.0
NGVSJ12:30:57.25+10:55:39.9,NGVSJ12:30:57.25+10:55:39.9,0.021,187.7385391,10.9277439,501.173,501.529,0,1806,16.441,0.8170000000000001,77.666,-100.0
NGVSJ12:35:38.50+09:35:22.6,NGVSJ12:35:38.50+09:35:22.6,0.24,188.91041669999998,9.589611099999999,501.173,499.866,0,1807,68.95400000000001,0.564,55.04600000000001,-100.0
NGVSJ12:12:25.25+13:24:26.5,NGVSJ12:12:25.25+13:24:26.5,0.39,183.1052,13.407355800000001,501.17400000000004,501.39599999999996,1,1808,20.368,0.7140000000000001,-65.98100000000001,-100.0
NGVSJ12:34:17.33+13:37:28.8,NGVSJ12:34:17.33+13:37:28.8,0.152,188.5722197,13.6246559,501.17400000000004,501.031,0,1809,17.605,0.636,69.539,-100.0
NGVSJ12:47:54.47+10:44:28.4,NGVSJ12:47:54.47+10:44:28.4,0.07400000000000001,191.9769644,10.7412343,501.175,501.42800000000005,0,1810,19.846,0.636,67.829,-100.0
NGVSJ12:24:53.07+09:29:34.4,NGVSJ12:24:53.07+09:29:34.4,0.237,186.2211118,9.4928924,501.176,501.94599999999997,0,1811,63.582,0.812,36.541,-100.0
NGVSJ12:37:57.99+12:52:05.1,NGVSJ12:37:57.99+12:52:05.1,0.06,189.49161819999998,12.8680927,501.17800000000005,501.595,0,1812,26.37,0.6990000000000001,-12.084,-100.0
NGVSJ12:23:39.12+13:49:04.5,NGVSJ12:23:39.12+13:49:04.5,0.41600000000000004,185.9130207,13.8179093,501.17900000000003,501.861,1,1813,35.124,0.713,34.413000000000004,-100.0
NGVSJ12:44:39.09+12:19:14.2,NGVSJ12:44:39.09+12:19:14.2,0.07400000000000001,191.16285980000004,12.320600099999998,501.17900000000003,501.029,1,1814,27.471999999999998,0.7390000000000001,1.546,-100.0
NGVSJ12:23:16.72+07:20:40.2,NGVSJ12:23:16.72+07:20:40.2,0.233,185.819651,7.3444985,501.18,501.788,0,1815,14.906999999999998,0.507,19.214,-100.0
NGVSJ12:36:17.80+13:34:32.2,NGVSJ12:36:17.80+13:34:32.2,0.17800000000000002,189.0741623,13.5756047,501.181,501.825,0,1816,111.004,0.563,66.179,-100.0
NGVSJ12:37:19.45+11:31:52.9,NGVSJ12:37:19.45+11:31:52.9,0.13,189.3310386,11.531348800000002,501.18199999999996,502.205,0,1817,23.725,0.684,18.657,-100.0
NGVSJ12:38:43.90+09:31:55.9,NGVSJ12:38:43.90+09:31:55.9,0.249,189.68290349999998,9.5321914,501.18199999999996,501.435,1,1818,72.42399999999998,0.444,5.796,-100.0
NGVSJ12:21:21.21+08:03:43.1,NGVSJ12:21:21.21+08:03:43.1,0.265,185.3383703,8.061965400000002,501.184,502.43300000000005,0,1819,26.219,0.523,12.438,-100.0
NGVSJ12:14:45.08+14:08:17.3,NGVSJ12:14:45.08+14:08:17.3,0.21100000000000002,183.68785,14.13815,501.185,501.061,0,1820,30.933000000000003,0.7440000000000001,57.21,-100.0
NGVSJ12:19:37.04+15:09:43.6,NGVSJ12:19:37.04+15:09:43.6,0.11599999999999999,184.9043164,15.162102800000001,501.185,501.473,1,1821,33.042,0.8959999999999999,60.55,-100.0
NGVSJ12:42:11.35+14:49:01.7,NGVSJ12:42:11.35+14:49:01.7,0.24600000000000002,190.54727169999998,14.817141000000001,501.185,501.838,0,1822,61.895,0.54,44.742,-100.0
NGVSJ12:33:12.32+08:22:39.2,NGVSJ12:33:12.32+08:22:39.2,0.023,188.30131519999998,8.377561,501.186,501.651,0,1823,70.202,0.398,-45.335,-100.0
NGVSJ12:16:19.64+13:08:09.4,NGVSJ12:16:19.64+13:08:09.4,0.22899999999999998,184.0818491,13.135949499999999,501.18699999999995,501.733,0,1824,30.79,0.764,-89.088,-100.0
NGVSJ12:26:13.50+11:42:50.8,NGVSJ12:26:13.50+11:42:50.8,0.11199999999999999,186.5562628,11.7141039,501.18699999999995,501.27,0,1825,17.692,0.789,2.94,-100.0
NGVSJ12:27:23.75+16:13:45.6,NGVSJ12:27:23.75+16:13:45.6,0.261,186.84893799999998,16.2293253,501.18699999999995,501.75300000000004,1,1826,32.2,0.546,25.068,-100.0
NGVSJ12:21:24.07+15:37:06.3,NGVSJ12:21:24.07+15:37:06.3,1.181,185.3502794,15.618403400000002,501.18800000000016,506.009,0,1827,72.29899999999998,0.57,-6.21,-100.0
NGVSJ12:25:59.74+16:24:13.0,NGVSJ12:25:59.74+16:24:13.0,0.415,186.4989181,16.4036048,501.19,501.345,0,1828,41.898,0.516,0.6920000000000001,-100.0
NGVSJ12:31:21.59+14:59:42.4,NGVSJ12:31:21.59+14:59:42.4,-0.024,187.8399719,14.995115099999998,501.19199999999995,501.217,0,1829,38.361999999999995,0.424,-54.881,-100.0
NGVSJ12:34:39.32+10:56:21.8,NGVSJ12:34:39.32+10:56:21.8,1.166,188.6638237,10.939400099999999,501.19300000000004,501.99699999999996,0,1830,14.035,0.911,66.747,-100.0
NGVSJ12:41:00.09+10:43:18.0,NGVSJ12:41:00.09+10:43:18.0,0.386,190.2503649,10.7216761,501.19300000000004,502.345,1,1831,64.75399999999999,0.728,-7.194,-100.0
NGVSJ12:29:52.99+13:49:37.4,NGVSJ12:29:52.99+13:49:37.4,0.044000000000000004,187.4707862,13.827059099999998,501.195,502.23400000000004,0,1832,18.059,0.6409999999999999,-73.626,-100.0
NGVSJ12:35:19.25+07:53:08.1,NGVSJ12:35:19.25+07:53:08.1,0.512,188.8302009,7.88558,501.195,501.486,0,1833,25.09800000000001,0.755,73.191,-100.0
NGVSJ12:36:29.91+14:46:43.3,NGVSJ12:36:29.91+14:46:43.3,0.19,189.12464509999998,14.7786957,501.195,501.67800000000005,0,1834,23.921999999999997,0.598,65.729,-100.0
NGVSJ12:41:24.74+13:05:17.2,NGVSJ12:41:24.74+13:05:17.2,8.999,190.35307219999999,13.0881137,501.19599999999997,501.295,0,1835,29.829,0.588,59.40600000000001,-100.0
NGVSJ12:35:49.68+09:20:32.6,NGVSJ12:35:49.68+09:20:32.6,0.301,188.95699009999998,9.3423891,501.19800000000004,501.709,0,1836,23.406,0.747,42.12300000000001,-100.0
NGVSJ12:33:05.04+13:32:35.5,NGVSJ12:33:05.04+13:32:35.5,0.10400000000000001,188.27099750000002,13.5431848,501.2,501.44199999999995,1,1837,42.335,0.836,-18.328,-100.0
NGVSJ12:23:19.95+07:04:05.2,NGVSJ12:23:19.95+07:04:05.2,0.361,185.83313059999998,7.0681180999999995,501.20099999999996,501.077,1,1838,70.673,0.6890000000000001,43.68899999999999,-100.0
NGVSJ12:40:08.84+12:47:30.9,NGVSJ12:40:08.84+12:47:30.9,0.16,190.0368302,12.791923599999999,501.202,501.533,0,1839,43.32100000000001,0.55,-8.663,-100.0
NGVSJ12:45:33.30+10:29:25.7,NGVSJ12:45:33.30+10:29:25.7,0.055999999999999994,191.3887594,10.4904796,501.202,501.25,1,1840,30.147,0.7120000000000001,72.568,-100.0
NGVSJ12:25:00.35+15:05:37.3,NGVSJ12:25:00.35+15:05:37.3,-0.079,186.2514523,15.0936993,501.205,501.24300000000005,0,1841,35.466,0.736,-75.21,-100.0
NGVSJ12:26:56.46+10:47:54.5,NGVSJ12:26:56.46+10:47:54.5,-0.075,186.7352575,10.7984617,501.207,501.277,0,1842,45.76600000000001,0.91,-51.332,-100.0
NGVSJ12:29:25.68+13:58:32.6,NGVSJ12:29:25.68+13:58:32.6,0.297,187.35698069999998,13.975732699999998,501.207,501.671,0,1843,34.441,0.562,-63.677,-100.0
NGVSJ12:36:04.59+14:01:05.5,NGVSJ12:36:04.59+14:01:05.5,0.105,189.01911330000001,14.0182073,501.208,499.468,0,1844,21.101,0.721,2.162,-100.0
NGVSJ12:20:17.52+10:19:13.8,NGVSJ12:20:17.52+10:19:13.8,0.175,185.0730091,10.3204948,501.209,501.23,0,1845,92.043,0.816,71.313,-100.0
NGVSJ12:21:03.78+12:09:55.7,NGVSJ12:21:03.78+12:09:55.7,0.168,185.2657332,12.165486099999999,501.209,500.952,0,1846,28.704,0.535,46.64100000000001,-100.0
NGVSJ12:22:44.62+05:24:56.2,NGVSJ12:22:44.62+05:24:56.2,1.91,185.6859074,5.415612,501.209,502.036,1,1847,58.248999999999995,0.685,63.122,-100.0
NGVSJ12:28:02.03+15:26:39.4,NGVSJ12:28:02.03+15:26:39.4,0.349,187.0084493,15.444270800000002,501.209,502.00699999999995,1,1848,41.76,0.65,58.619,-100.0
NGVSJ12:33:42.19+07:46:59.7,NGVSJ12:33:42.19+07:46:59.7,1.288,188.42581189999999,7.783237,501.209,503.731,1,1849,68.613,0.851,36.239,-100.0
NGVSJ12:47:23.55+08:58:00.3,NGVSJ12:47:23.55+08:58:00.3,1.297,191.8481235,8.9667517,501.209,500.28,0,1850,23.987,0.67,-71.265,-100.0
NGVSJ12:30:18.15+14:40:52.7,NGVSJ12:30:18.15+14:40:52.7,0.3,187.5756084,14.6812953,501.213,500.931,1,1851,69.208,0.429,-1.362,-100.0
NGVSJ12:10:48.54+13:16:44.8,NGVSJ12:10:48.54+13:16:44.8,0.184,182.7022419,13.2791245,501.214,501.75,0,1852,16.625,0.696,84.738,-100.0
NGVSJ12:32:07.36+11:20:31.3,NGVSJ12:32:07.36+11:20:31.3,0.355,188.03066909999998,11.3420287,501.214,500.416,0,1853,73.75,0.5479999999999999,-37.791,-100.0
NGVSJ12:24:27.86+10:11:37.4,NGVSJ12:24:27.86+10:11:37.4,0.307,186.1160804,10.1937129,501.218,501.235,0,1854,14.459000000000001,0.5770000000000001,89.60700000000001,-100.0
NGVSJ12:26:15.31+13:20:27.4,NGVSJ12:26:15.31+13:20:27.4,0.027000000000000003,186.56381230000002,13.340949800000002,501.218,501.31,0,1855,16.486,0.825,-30.102,-100.0
NGVSJ12:30:41.74+14:36:48.5,NGVSJ12:30:41.74+14:36:48.5,0.16899999999999998,187.6738995,14.6134622,501.219,501.50199999999995,0,1856,73.473,0.7,-19.247,-100.0
NGVSJ12:23:21.24+15:52:05.7,NGVSJ12:23:21.24+15:52:05.7,0.522,185.83851909999998,15.8682386,501.22,501.245,1,1857,41.511,0.883,-73.893,-100.0
NGVSJ12:41:29.44+10:45:47.3,NGVSJ12:41:29.44+10:45:47.3,0.313,190.37265219999998,10.7631274,501.22,500.44300000000004,1,1858,88.96300000000002,0.7170000000000001,-13.056,-100.0
NGVSJ12:20:26.45+09:49:02.4,NGVSJ12:20:26.45+09:49:02.4,0.643,185.11021499999998,9.817328199999999,501.221,501.611,0,1859,25.731,0.8029999999999999,15.151,-100.0
NGVSJ12:25:20.18+12:45:36.9,NGVSJ12:25:20.18+12:45:36.9,1.3980000000000001,186.3340718,12.7602516,501.221,500.76199999999994,0,1860,18.019000000000002,0.745,50.102,-100.0
NGVSJ12:26:36.91+10:12:28.6,NGVSJ12:26:36.91+10:12:28.6,0.125,186.65380109999998,10.207938699999998,501.221,501.344,1,1861,57.784,0.526,25.371,-100.0
NGVSJ12:24:34.29+13:22:23.9,NGVSJ12:24:34.29+13:22:23.9,0.078,186.142887,13.3732992,501.222,502.129,0,1862,48.844,0.536,52.364,-100.0
NGVSJ12:31:13.75+06:40:16.2,NGVSJ12:31:13.75+06:40:16.2,0.222,187.80727869999998,6.671162,501.224,501.18300000000005,1,1863,76.279,0.596,1.709,-100.0
NGVSJ12:35:33.62+07:32:11.7,NGVSJ12:35:33.62+07:32:11.7,0.537,188.89006799999999,7.5365724,501.224,501.996,0,1864,43.58600000000001,0.53,-87.323,-100.0
NGVSJ12:14:34.73+11:51:34.0,NGVSJ12:14:34.73+11:51:34.0,0.523,183.644701,11.859444,501.226,502.744,0,1865,94.012,0.451,22.003,-100.0
NGVSJ12:34:37.96+07:33:15.7,NGVSJ12:34:37.96+07:33:15.7,1.158,188.6581847,7.5543686,501.226,501.952,0,1866,18.326,0.652,-76.935,-100.0
NGVSJ12:28:01.74+14:16:58.8,NGVSJ12:28:01.74+14:16:58.8,0.09300000000000001,187.0072394,14.282995699999999,501.228,501.35900000000004,0,1867,21.57500000000001,0.638,76.347,-100.0
NGVSJ12:33:06.20+15:30:27.3,NGVSJ12:33:06.20+15:30:27.3,0.249,188.275845,15.5075755,501.22900000000004,501.814,0,1868,51.05900000000001,0.4270000000000001,40.292,-100.0
NGVSJ12:39:15.71+11:16:11.2,NGVSJ12:39:15.71+11:16:11.2,0.062,189.81544309999998,11.269791099999999,501.22900000000004,501.92800000000005,1,1869,59.16,0.802,-28.546,-100.0
NGVSJ12:37:34.26+08:28:55.3,NGVSJ12:37:34.26+08:28:55.3,0.099,189.39275580000003,8.4820177,501.23,501.50800000000004,1,1870,43.166000000000004,0.512,79.013,-100.0
NGVSJ12:32:00.81+16:43:44.2,NGVSJ12:32:00.81+16:43:44.2,0.198,188.00338490000001,16.7289505,501.231,501.225,0,1871,25.573,0.34700000000000003,-43.428,-100.0
NGVSJ12:37:55.12+11:08:54.9,NGVSJ12:37:55.12+11:08:54.9,-8.95,189.47968630000003,11.1485706,501.231,501.26800000000003,0,1872,68.51100000000001,0.906,-37.167,-100.0
NGVSJ12:29:39.64+09:27:49.3,NGVSJ12:29:39.64+09:27:49.3,0.033,187.41517290000002,9.4637079,501.23199999999997,501.30400000000003,1,1873,34.62,0.907,73.608,-100.0
NGVSJ12:32:39.01+10:05:31.5,NGVS188.16255+10.092092_VCC1446,0.51,188.16254719999998,10.0920845,501.233,501.75,1,1874,83.86096342362184,0.8956,58.36,15.564
NGVSJ12:42:36.15+16:18:23.1,NGVSJ12:42:36.15+16:18:23.1,0.28300000000000003,190.6506363,16.3064285,501.233,501.773,1,1875,66.931,0.943,-61.764,-100.0
NGVSJ12:19:51.50+10:18:21.8,NGVSJ12:19:51.50+10:18:21.8,0.248,184.9646017,10.306057000000001,501.235,501.37199999999996,0,1876,60.986000000000004,0.773,81.141,-100.0
NGVSJ12:25:21.62+16:25:46.8,NGVS186.34006+16.429636_VCC794,0.5479999999999999,186.3400645,16.429676800000006,501.235,501.62800000000004,1,1877,94.82887594457615,0.5547,-17.29,14.806
NGVSJ12:38:15.49+06:59:39.1,NGVSJ12:38:15.49+06:59:39.1,0.433,189.5645315,6.9941936,501.235,501.09,1,1878,20.792,0.722,-69.251,-100.0
NGVSJ12:38:20.53+11:31:07.5,NGVSJ12:38:20.53+11:31:07.5,0.061,189.5855554,11.518750500000001,501.235,500.909,0,1879,15.14,0.6779999999999999,-67.454,-100.0
NGVSJ12:22:27.59+07:21:14.7,NGVSJ12:22:27.59+07:21:14.7,0.271,185.61497509999998,7.3540773,501.236,501.361,0,1880,20.079,0.899,77.617,-100.0
NGVSJ12:30:56.87+08:07:52.1,NGVSJ12:30:56.87+08:07:52.1,0.877,187.7369605,8.1311414,501.236,500.904,0,1881,12.120999999999999,0.606,-76.184,-100.0
NGVSJ12:38:13.59+15:22:25.3,NGVSJ12:38:13.59+15:22:25.3,0.21,189.556625,15.373694400000002,501.236,499.93199999999996,0,1882,56.412,0.545,30.901,-100.0
NGVSJ12:38:18.98+09:06:58.7,NGVSJ12:38:18.98+09:06:58.7,0.027999999999999997,189.57909709999998,9.1162925,501.23800000000006,502.05800000000005,0,1883,61.713,0.443,2.525,-100.0
NGVSJ12:51:06.83+12:03:35.8,NGVSJ12:51:06.83+12:03:35.8,0.48,192.77844069999998,12.059957199999998,501.24,502.19800000000004,1,1884,49.403,0.767,12.334,-100.0
NGVSJ12:22:48.77+10:41:17.2,NGVSJ12:22:48.77+10:41:17.2,0.153,185.7032239,10.688113699999999,501.24199999999996,501.715,0,1885,7.473,0.682,82.62299999999998,-100.0
NGVSJ12:23:27.44+07:42:48.3,NGVSJ12:23:27.44+07:42:48.3,0.07400000000000001,185.86434309999999,7.7134152,501.24300000000005,500.82,0,1886,22.266,0.63,23.339,-100.0
NGVSJ12:29:01.29+09:45:22.3,NGVSJ12:29:01.29+09:45:22.3,-0.016,187.2553845,9.756192,501.24300000000005,502.01199999999994,0,1887,38.115,0.531,-85.945,-100.0
NGVSJ12:33:55.70+05:43:07.6,NGVSJ12:33:55.70+05:43:07.6,0.267,188.4820907,5.7187843,501.24300000000005,501.548,1,1888,43.632,0.861,-22.877,-100.0
NGVSJ12:25:54.96+14:38:27.7,NGVSJ12:25:54.96+14:38:27.7,0.057,186.4789925,14.6410387,501.245,501.6,0,1889,38.039,0.7440000000000001,58.716,-100.0
NGVSJ12:26:03.90+07:26:01.6,NGVSJ12:26:03.90+07:26:01.6,0.127,186.5162442,7.4337854000000005,501.245,505.35900000000004,0,1890,33.132,0.501,19.986,-100.0
NGVSJ12:29:29.69+07:36:51.5,NGVSJ12:29:29.69+07:36:51.5,0.129,187.3737278,7.6143069,501.245,501.85699999999997,0,1891,22.526999999999997,0.777,61.547,-100.0
NGVSJ12:14:38.09+11:33:20.4,NGVSJ12:14:38.09+11:33:20.4,0.281,183.6587267,11.5556614,501.24699999999996,501.787,0,1892,25.038,0.715,-71.217,-100.0
NGVSJ12:27:43.24+08:27:54.3,NGVSJ12:27:43.24+08:27:54.3,0.6890000000000001,186.9301467,8.465089,501.24699999999996,501.045,0,1893,48.242,0.907,-59.244,-100.0
NGVSJ12:43:45.95+11:15:51.6,NGVSJ12:43:45.95+11:15:51.6,0.13699999999999998,190.9414504,11.264342599999999,501.24699999999996,501.379,0,1894,24.294,0.5670000000000001,-28.566,-100.0
